datetime,ur/h,usv/h,t,p0,humid,windspd,Td,rrr,mm24,mm48
04.12.2018 3:00,93.76,0.47,1.9,739,90,2,0.4,0,0,0
04.12.2018 6:00,95.44,0.48,1.6,738.8,91,3,0.2,0,0,0
04.12.2018 9:00,95.41,0.47,0.8,739.3,94,4,-0.1,0,0,0
04.12.2018 12:00,93.13,0.47,1.6,738.3,89,5,0,0,0,0
04.12.2018 15:00,92.78,0.47,1.8,737.8,84,6,-0.7,0,0,0
04.12.2018 18:00,94.08,0.47,1.3,737.8,89,5,-0.4,0,0,2
04.12.2018 21:00,93.38,0.45,1.1,737.3,94,4,0.3,0,0,2
05.12.2018 0:00,91.63,0.46,1.3,736,94,4,0.5,0,0,2
05.12.2018 3:00,90.56,0.46,1.4,735.3,92,4,0.3,0,0,2
05.12.2018 6:00,94.87,0.47,1.5,734.8,94,3,0.6,0,0,2
05.12.2018 9:00,92.36,0.47,2.2,735.1,94,2,1.3,0,0,2
05.12.2018 12:00,91.82,0.46,3.9,733.8,92,3,2.7,0,0,2
05.12.2018 15:00,94.11,0.47,4.4,732.8,92,2,3.2,0,0,2
05.12.2018 18:00,93.38,0.47,4.2,732.4,95,1,3.4,0,2,2.7
05.12.2018 21:00,93.44,0.47,3.9,732.4,96,1,3.3,0,2,2.7
06.12.2018 0:00,93,0.47,3.3,732.4,97,0,2.8,0,2,2.7
06.12.2018 3:00,93.06,0.46,3.3,732.1,96,1,2.7,0,2,2.7
06.12.2018 6:00,88.91,0.45,2.5,731.7,97,1,2,0,2,5.7
06.12.2018 9:00,92.91,0.46,2.7,732.7,97,1,2.2,0,2,5.7
06.12.2018 12:00,92.55,0.47,5,732.1,95,0,4.2,0,2,5.7
06.12.2018 15:00,93.44,0.47,7.3,731.8,86,0,5.1,0,2,5.7
06.12.2018 18:00,94.01,0.46,6.1,732.1,90,0,4.6,2,2.7,6.4
06.12.2018 21:00,91.06,0.47,5.4,732.2,94,0,4.5,0,0.7,4.4
07.12.2018 0:00,95.22,0.46,5.5,732.3,95,0,4.7,0,0.7,4.4
07.12.2018 3:00,93.48,0.46,5.2,732.4,95,2,4.4,0,0.7,4.4
07.12.2018 6:00,93.7,0.48,4.9,731.9,96,1,4.3,0,3.7,4.4
07.12.2018 9:00,93.92,0.46,5.9,732.1,95,1,5.2,0,3.7,4.4
07.12.2018 12:00,89.92,0.45,6.2,739.1,93,3,5.1,0,3.7,4.4
07.12.2018 15:00,93.41,0.47,5.9,732.3,92,1,4.7,0,3.7,4.4
07.12.2018 18:00,91.98,0.47,4,733.6,95,4,3.2,0.7,4.4,4.4
07.12.2018 21:00,94.84,0.47,2.8,734.2,96,3,2.2,0,3.7,3.7
08.12.2018 0:00,91.16,0.46,2.1,734.2,96,2,1.5,0,3.7,3.7
08.12.2018 3:00,91.48,0.46,1.5,734.7,96,2,0.9,0,3.7,3.7
08.12.2018 6:00,92.3,0.47,1.3,735.2,96,2,0.7,3,3.7,3.7
08.12.2018 9:00,94.52,0.47,1.4,736.7,96,2,0.8,0,0.7,0.7
08.12.2018 12:00,96.14,0.47,2.4,736.7,93,1,1.3,0,0.7,0.7
08.12.2018 15:00,90.46,0.45,3.3,737.2,83,0,0.6,0,0.7,0.7
08.12.2018 18:00,93.73,0.47,2.5,737.6,91,2,1.1,0.7,0.7,0.7
08.12.2018 21:00,93.19,0.48,2.2,737.6,89,2,0.6,0,0,0
09.12.2018 0:00,92.34,0.45,1.8,737.5,90,2,0.3,0,0,0
09.12.2018 3:00,92.78,0.47,0.9,737.4,93,2,-0.1,0,0,0
09.12.2018 6:00,94.37,0.46,0.9,737.2,93,2,-0.1,0,0,0
09.12.2018 9:00,89.95,0.45,1.5,737.5,90,2,0,0,0,0
09.12.2018 12:00,92.33,0.46,2.9,736.9,84,4,0.4,0,0,0
09.12.2018 15:00,91,0.45,3.6,736.3,80,5,0.5,0,0,0
09.12.2018 18:00,93.63,0.48,2.6,736,87,5,0.6,0,0,0
09.12.2018 21:00,89.79,0.43,1.8,735.7,92,5,0.6,0,0,0
10.12.2018 0:00,91.54,0.46,1.5,735.3,90,4,0,0,0,0
10.12.2018 3:00,92.87,0.47,1.2,734.5,93,4,0.2,0,0,0
10.12.2018 6:00,94.24,0.46,1.5,733.5,91,4,0.1,0,0,0
10.12.2018 9:00,90.14,0.45,1.6,733.5,87,5,-0.3,0,0,0
10.12.2018 12:00,91.92,0.46,2,732.7,84,5,-0.4,0,0,0
10.12.2018 15:00,92.46,0.47,2.9,732.2,84,4,0.5,0,0,0
10.12.2018 18:00,95.6,0.48,3.2,731.8,85,4,0.9,0,0,0
10.12.2018 21:00,91.29,0.45,2.4,731.8,85,3,0.1,0,0,0
11.12.2018 0:00,89.86,0.46,3.1,731.5,81,4,0.2,0,0,0
11.12.2018 3:00,92.62,0.46,2.5,729.3,84,3,0,0,0,0
11.12.2018 6:00,94.71,0.46,2.2,730.9,86,3,0.1,0,0,7
11.12.2018 9:00,88.97,0.46,2.4,730.3,86,4,0.3,0,0,7
11.12.2018 12:00,94.71,0.47,3.2,728.3,85,4,0.9,0,0,7
11.12.2018 15:00,93.25,0.46,4.1,726.4,83,5,1.4,0,0,7
11.12.2018 18:00,90.87,0.46,3.3,728.5,86,2,1.2,0,0,7
11.12.2018 21:00,93.41,0.47,2.8,728.9,89,1,1.2,0,0,7
12.12.2018 0:00,92.46,0.47,0.6,729.2,91,0,-0.7,0,0,7
12.12.2018 3:00,93.41,0.47,-1,730.5,95,0,-1.7,0,0,7
12.12.2018 6:00,96.14,0.47,-2.7,730.7,96,0,-3.3,0,7,7
12.12.2018 9:00,90.78,0.46,-1.2,730.8,96,1,-1.8,0,7,7
12.12.2018 12:00,97.96,0.49,4.3,729.3,82,1,1.4,0,7,7
12.12.2018 15:00,94.49,0.47,4.5,729.1,83,2,1.8,0,7,7
12.12.2018 18:00,94.3,0.47,3.3,730.7,92,1,2.1,0,7,7.4
12.12.2018 21:00,89.79,0.45,3.3,730.6,95,1,2.5,0,7,7.4
13.12.2018 0:00,92.75,0.47,3.7,730.8,86,5,1.6,0,7,7.4
13.12.2018 3:00,93.92,0.47,2.4,732.8,87,6,0.5,0,7,7.4
13.12.2018 6:00,93.29,0.47,2.5,733.9,86,3,0.4,7,7,7.4
13.12.2018 9:00,95.57,0.47,1.2,735,89,1,-0.4,0,0,0.4
13.12.2018 12:00,92.05,0.47,7.2,735.3,66,2,1.1,0,0,0.4
13.12.2018 15:00,95.57,0.47,6.7,736,53,2,-2.4,0,0,0.4
13.12.2018 18:00,93.76,0.47,0.5,737.8,81,2,-2.4,0,0.4,0.4
13.12.2018 21:00,93.03,0.47,-1.3,738.9,90,0,-2.8,0,0.4,0.4
14.12.2018 0:00,94.65,0.47,-0.3,739.1,90,1,-1.8,0,0.4,0.4
14.12.2018 3:00,93.16,0.46,-1.3,739.2,91,0,-2.6,0,0.4,0.4
14.12.2018 6:00,91.41,0.46,-0.2,739.8,91,1,-1.5,0,0.4,3.4
14.12.2018 9:00,95.12,0.48,3,740.2,84,1,0.6,0,0.4,3.4
14.12.2018 12:00,94.94,0.47,6.3,739.4,61,0,-0.8,0,0.4,3.4
14.12.2018 15:00,90.81,0.45,6.8,739.4,53,2,-2.3,0,0.4,3.4
14.12.2018 18:00,93.8,0.46,1.3,740.5,74,0,-2.9,0.4,0.4,3.7
14.12.2018 21:00,88.24,0.45,-1.8,741,88,0,-3.6,0,0,3.3
15.12.2018 0:00,94.68,0.46,-1.6,741.1,91,0,-2.9,0,0,3.3
15.12.2018 3:00,90.17,0.46,-2.7,741.4,94,0,-3.5,0,0,3.3
15.12.2018 6:00,92.17,0.46,-4.1,741.5,95,0,-4.8,0,3,3.3
15.12.2018 9:00,92.84,0.45,-2.6,742,90,0,-4,0,3,3.3
15.12.2018 12:00,91.16,0.47,6.9,741.4,53,0,-2.2,0,3,3.3
15.12.2018 15:00,93.05,0.47,7.1,741.1,58,1,-0.7,0,3,3.3
15.12.2018 18:00,91.67,0.45,4.3,741.4,72,1,-0.4,0,3.3,3.7
15.12.2018 21:00,90.75,0.45,3.1,741.3,81,0,0.1,0,3.3,3.7
16.12.2018 0:00,92.59,0.49,2.5,741.4,90,1,1,0,3.3,3.7
16.12.2018 3:00,97.06,0.46,0.4,742.7,94,1,-0.4,0,3.3,3.7
16.12.2018 6:00,89.54,0.46,-0.1,743.5,96,1,-0.7,3,3.3,3.7
16.12.2018 9:00,93.13,0.47,-1.4,744.6,94,2,-2.3,0,0.3,0.7
16.12.2018 12:00,91.7,0.44,-2.1,744.4,89,3,-3.7,0,0.3,0.7
16.12.2018 15:00,90.3,0.46,-2,744,94,3,-2.8,0,0.3,0.7
16.12.2018 18:00,92.08,0.46,-1.8,744,92,4,-2.9,0.3,0.7,0.7
16.12.2018 21:00,94.74,0.47,-2.8,743.6,94,4,-3.7,0,0.4,0.4
17.12.2018 0:00,92.52,0.46,-3.4,743.5,93,4,-4.4,0,0.4,0.4
17.12.2018 3:00,92.52,0.47,-3.3,742.9,93,5,-4.3,0,0.4,0.4
17.12.2018 6:00,93.06,0.47,-3.5,742.3,93,4,-4.5,0,0.4,3.4
17.12.2018 9:00,94.46,0.47,-3.9,742.2,94,5,-4.7,0,0.4,3.4
17.12.2018 12:00,91.38,0.46,-3.9,741.3,92,6,-5,0,0.4,3.4
17.12.2018 15:00,92.94,0.47,-4.1,740.8,93,4,-5.1,0,0.4,3.4
17.12.2018 18:00,93.73,0.47,-4.5,741.1,94,5,-5.4,0.4,0.4,3.4
17.12.2018 21:00,94.87,0.47,-4.4,741.1,94,5,-5.3,0,0,3
18.12.2018 0:00,93.48,0.46,-3.7,741.1,91,4,-5,0,0,3
18.12.2018 3:00,92.62,0.48,-3.4,740.6,94,5,-4.3,0,0,3
18.12.2018 6:00,94.24,0.46,-2.7,740.8,94,4,-3.5,0,3,3.5
18.12.2018 9:00,93.25,0.46,-2.1,741.4,94,4,-3,0,3,3.5
18.12.2018 12:00,89.86,0.46,-0.8,741.1,92,4,-2,0,3,3.5
18.12.2018 15:00,91.82,0.47,-0.7,741.2,92,4,-1.8,0,3,3.5
18.12.2018 18:00,92,0.46,-0.4,741.7,96,3,-1,0,3,3.5
18.12.2018 21:00,93.22,0.47,-0.9,741.9,96,3,-1.5,0,3,3.5
19.12.2018 0:00,93.76,0.47,-0.9,742.1,96,3,-1.5,0,3,3.5
19.12.2018 3:00,95.51,0.48,-1,742,92,4,-2.2,0,3,3.5
19.12.2018 6:00,94.56,0.47,-1.2,741.8,90,3,-2.6,3,3.5,4
19.12.2018 9:00,94.43,0.48,-1.2,742.3,91,4,-2.5,0,0.5,1
19.12.2018 12:00,96.24,0.49,-0.1,741.8,94,4,-1,0,0.5,1
19.12.2018 15:00,98.62,0.48,-0.1,741.4,92,5,-1.3,0,0.5,1
19.12.2018 18:00,95.03,0.48,-0.3,741.7,91,4,-1.6,0,0.5,1
19.12.2018 21:00,94.43,0.48,-0.4,741.5,92,4,-1.5,0,0.5,1
20.12.2018 0:00,97.06,0.49,-0.6,741.1,96,4,-1.2,0,0.5,1
20.12.2018 3:00,96.75,0.46,-0.6,740.9,96,4,-1.1,0,0.5,1
20.12.2018 6:00,95.51,0.49,-0.3,740.7,97,3,-0.7,0.5,1,1
20.12.2018 9:00,98.71,0.49,0.2,741.3,96,3,-0.3,0,0.5,0.5
20.12.2018 12:00,96.27,0.47,1,741.1,96,3,0.4,0,0.5,0.5
20.12.2018 15:00,93.19,0.47,1.3,740.8,97,3,0.8,0,0.5,0.5
20.12.2018 18:00,95.54,0.48,0.8,741.5,97,4,0.3,0,0.5,0.5
20.12.2018 21:00,94.49,0.48,0.8,741.7,97,3,0.3,0,0.5,0.5
21.12.2018 0:00,93.51,0.46,0.5,742,96,3,0,0,0.5,0.5
21.12.2018 3:00,92.05,0.46,0.2,742.1,97,4,-0.2,0,0.5,0.5
21.12.2018 6:00,94.78,0.46,0.1,742.3,97,4,-0.3,0.5,0.5,0.5
21.12.2018 9:00,90.27,0.45,0.4,742.9,97,4,0,0,0,0
21.12.2018 12:00,89.63,0.45,2.3,742.1,88,5,0.5,0,0,0
21.12.2018 15:00,90.08,0.45,2.2,741.7,87,4,0.3,0,0,0
21.12.2018 18:00,91.03,0.46,2.3,741.7,84,4,-0.1,0,0,0
21.12.2018 21:00,93.15,0.46,1.7,741.3,85,4,-0.6,0,0,0
22.12.2018 0:00,89.79,0.45,1.4,740.6,86,3,-0.7,0,0,0
22.12.2018 3:00,90.3,0.45,0.9,740.2,88,2,-0.9,0,0,0
22.12.2018 6:00,90.02,0.45,0.4,739.3,90,3,-1,0,0,0
22.12.2018 9:00,88.81,0.45,0.9,739.3,89,4,-0.8,0,0,0
22.12.2018 12:00,87.83,0.44,1.4,739.3,88,1,-0.4,0,0,0
22.12.2018 15:00,91.86,0.46,1.9,739,88,0,0.1,0,0,0
22.12.2018 18:00,89.13,0.44,1.8,739.2,89,1,0.2,0,0,0
22.12.2018 21:00,89.32,0.46,1.3,738.3,93,3,0.3,0,0,0
23.12.2018 0:00,88.78,0.44,1.4,737.5,94,2,0.5,0,0,0
23.12.2018 3:00,88.49,0.45,-0.6,736.9,96,1,-1.2,0,0,0
23.12.2018 6:00,90.97,0.46,-0.1,735.4,96,2,-0.6,0,0,0
23.12.2018 9:00,91.06,0.45,0.8,735.4,93,2,-0.2,0,0,0
23.12.2018 12:00,90.27,0.45,5.7,731.9,76,4,1.8,0,0,0
23.12.2018 15:00,90.02,0.45,6.7,733.2,76,3,2.7,0,0,0
23.12.2018 18:00,90.56,0.46,2.2,732.7,93,3,1.2,0,0,0
23.12.2018 21:00,90.18,0.45,1.4,732.1,94,1,0.5,0,0,0
24.12.2018 0:00,89.7,0.46,1.1,731.6,95,1,0.4,0,0,0
24.12.2018 3:00,91.28,0.46,1.3,732.7,96,2,0.7,0,0,0
24.12.2018 6:00,94.24,0.47,2.2,733.5,94,2,1.3,0,0,0
24.12.2018 9:00,91.1,0.44,2.8,734.8,89,3,1.2,0,0,0
24.12.2018 12:00,89.89,0.45,4,735.4,74,3,-0.2,0,0,0
24.12.2018 15:00,87.32,0.45,3.7,735.4,68,1,-1.8,0,0,0
24.12.2018 18:00,94.18,0.47,3,736.3,73,0,-1.5,0,0,0.5
24.12.2018 21:00,91.35,0.45,0.7,736.1,83,2,-1.9,0,0,0.5
25.12.2018 0:00,92.29,0.45,-0.4,735.7,90,2,-1.8,0,0,0.5
25.12.2018 3:00,90.17,0.45,2.1,734.7,75,4,-2,0,0,0.5
25.12.2018 6:00,88.91,0.45,1.1,732.1,78,4,-2.3,0,0,0.5
25.12.2018 9:00,90.56,0.45,1.3,731.6,80,3,-1.8,0,0,0.5
25.12.2018 12:00,88.21,0.44,1.6,730,83,6,-1,0,0,0.5
25.12.2018 15:00,89.29,0.45,0.3,729.9,94,5,-0.6,0,0,0.5
25.12.2018 18:00,90.53,0.45,0.1,730.4,94,3,-0.8,0,0.5,0.5
25.12.2018 21:00,92.05,0.47,0,731.7,92,0,-1.1,0,0.5,0.5
26.12.2018 0:00,91.41,0.46,0.3,731.6,93,2,-0.7,0,0.5,0.5
26.12.2018 3:00,91.41,0.45,0.4,732,94,1,-0.5,0,0.5,0.5
26.12.2018 6:00,90.81,0.46,0.9,731.7,96,1,0.3,0,0.5,0.5
26.12.2018 9:00,91.51,0.46,1.5,732.4,96,2,0.9,0,0.5,0.5
26.12.2018 12:00,88.56,0.44,0.2,733.2,94,3,-0.6,0,0.5,0.5
26.12.2018 15:00,88.65,0.45,1.1,734.1,85,3,-1.2,0,0.5,0.5
26.12.2018 18:00,89.13,0.43,0.2,734.5,87,3,-1.8,0.5,0.5,0.5
26.12.2018 21:00,86.05,0.45,0.2,734.5,80,3,-2.9,0,0,0
27.12.2018 0:00,93.25,0.46,0.3,733.9,78,2,-3.1,0,0,0
27.12.2018 3:00,91.6,0.46,0.3,733.9,81,1,-2.7,0,0,0
27.12.2018 6:00,91.83,0.46,-0.9,732.9,88,1,-2.6,0,0,0
27.12.2018 9:00,91.29,0.46,0.2,732.9,87,3,-1.7,0,0,0
27.12.2018 12:00,91.19,0.45,1.4,731.3,74,4,-2.8,0,0,0
27.12.2018 15:00,90.02,0.45,2.4,730.7,72,4,-2.1,0,0,0
27.12.2018 18:00,93.83,0.47,-0.5,731,87,1,-2.5,0,0,0
27.12.2018 21:00,90.84,0.45,0.4,733.1,85,2,-1.8,0,0,0
28.12.2018 0:00,91.86,0.46,0.1,733.8,77,3,-3.5,0,0,0
28.12.2018 3:00,89.62,0.45,-0.7,734.2,74,4,-4.8,0,0,0
28.12.2018 6:00,90.84,0.45,-0.9,734.9,72,4,-5.4,0,0,0
28.12.2018 9:00,90.87,0.45,-0.6,736.2,67,4,-6,0,0,0
28.12.2018 12:00,87.64,0.45,2,735.7,51,6,-7.1,0,0,0
28.12.2018 15:00,94.72,0.47,0.1,736.3,62,5,-6.3,0,0,0
28.12.2018 18:00,93.83,0.47,-0.8,736.9,68,1,-6,0,0,0
28.12.2018 21:00,91.6,0.46,-1.5,737.1,74,0,-5.6,0,0,0
29.12.2018 0:00,92.36,0.46,-2,737.2,78,0,-5.3,0,0,0
29.12.2018 3:00,89.35,0.45,-2.3,737.2,82,1,-5,0,0,0
29.12.2018 6:00,92.24,0.46,-2.8,736.7,86,0,-4.9,0,0,0
29.12.2018 9:00,91.51,0.45,-0.5,736.3,75,2,-4.5,0,0,0
29.12.2018 12:00,90.59,0.46,5,735.3,48,4,-5.3,0,0,0
29.12.2018 15:00,91.95,0.47,5.6,734.8,51,4,-3.9,0,0,0
29.12.2018 18:00,91.48,0.46,5.1,735.1,55,4,-3.4,0,0,0
29.12.2018 21:00,92.08,0.45,1.3,735.8,74,1,-2.9,0,0,0
30.12.2018 0:00,91.99,0.47,-2.1,736.2,87,0,-4,0,0,0
30.12.2018 3:00,89.6,0.45,-2.5,736.3,90,0,-3.9,0,0,0
30.12.2018 6:00,92.68,0.46,-2.2,736.3,90,0,-3.6,0,0,0
30.12.2018 9:00,92.05,0.45,-1.3,737.2,89,0,-2.9,0,0,0
30.12.2018 12:00,88.9,0.45,1.8,736.7,76,1,-2.1,0,0,0
30.12.2018 15:00,93.32,0.46,3.6,737.2,69,1,-1.6,0,0,0
30.12.2018 18:00,88.2,0.44,1,737.8,80,2,-2.1,0,0,0
30.12.2018 21:00,91.57,0.46,-0.5,737.9,85,3,-2.7,0,0,0
31.12.2018 0:00,91,0.45,0.9,737.8,81,2,-2.1,0,0,0
31.12.2018 3:00,93.13,0.45,-0.6,738.3,89,2,-2.2,0,0,0
31.12.2018 6:00,89.86,0.45,0.3,738.4,90,0,-1.1,0,0,0
31.12.2018 9:00,89.89,0.44,-0.1,739.1,94,0,-0.9,0,0,0
31.12.2018 12:00,87.89,0.45,3.6,738.4,72,2,-1.1,0,0,0
31.12.2018 15:00,88.59,0.45,3.7,738.4,71,3,-1.1,0,0,0
31.12.2018 18:00,90.84,0.45,2.9,739.2,77,2,-0.7,0,0,0
31.12.2018 21:00,89.7,0.45,2.5,739.8,74,1,-1.7,0,0,0
01.01.2019 0:00,90.75,0.45,1.5,739.9,78,1,-2,0,0,0
01.01.2019 3:00,90.24,0.46,1.5,740.5,82,1,-1.2,0,0,0
01.01.2019 6:00,90.71,0.45,-0.8,740.8,92,1,-2,0,0,0
01.01.2019 9:00,92.15,0.46,-0.5,741.4,93,0,-1.5,0,0,0
01.01.2019 12:00,91.98,0.46,3.9,740.5,74,1,-0.4,0,0,0
01.01.2019 15:00,91.67,0.45,4.5,740,67,1,-1.1,0,0,0
01.01.2019 18:00,90.91,0.46,0.5,740.3,84,1,-2,0,0,0
01.01.2019 21:00,90.72,0.45,-2.2,739.4,93,1,-3.2,0,0,0
02.01.2019 0:00,91.86,0.46,-5.6,738.5,94,0,-6.4,0,0,0
02.01.2019 3:00,93.64,0.47,-4.6,738,95,1,-5.3,0,0,0
02.01.2019 6:00,90.33,0.45,-4.2,737.3,95,0,-4.9,0,0,0
02.01.2019 9:00,89.82,0.45,-2.2,737.3,96,1,-2.7,0,0,0
02.01.2019 12:00,88.78,0.45,0.3,735.7,97,4,-0.1,0,0,0
02.01.2019 15:00,87.25,0.44,1.3,735,87,5,-0.7,0,0,0
02.01.2019 18:00,92.59,0.45,1,735.1,85,5,-1.2,0,0,0
02.01.2019 21:00,90.24,0.46,0.5,733.9,87,4,-1.5,0,0,0
03.01.2019 0:00,94.46,0.47,-0.7,734.2,90,6,-2.1,0,0,0
03.01.2019 3:00,92.87,0.46,-0.5,733.9,84,4,-2.9,0,0,0
03.01.2019 6:00,92.08,0.46,-1.2,733.1,89,4,-2.8,0,0,0
03.01.2019 9:00,90.95,0.46,0.1,733.3,82,5,-2.6,0,0,0
03.01.2019 12:00,92.27,0.46,1.6,732.4,84,4,-0.8,0,0,0
03.01.2019 15:00,90.37,0.45,2.2,732.5,81,4,-0.8,0,0,0
03.01.2019 18:00,92.81,0.47,1.8,733.4,83,3,-0.8,0,0,1
03.01.2019 21:00,92.3,0.47,1.7,734.1,84,3,-0.7,0,0,1
04.01.2019 0:00,90.24,0.43,0.4,734.4,85,1,-1.8,0,0,1
04.01.2019 3:00,89.76,0.46,-1.1,735.1,90,2,-2.5,0,0,1
04.01.2019 6:00,91.35,0.46,-0.3,733.9,90,2,-1.7,0,0,1
04.01.2019 9:00,88.87,0.46,-0.9,733.3,90,4,-2.4,0,0,1
04.01.2019 12:00,90.17,0.44,1.6,731.4,84,4,-0.8,0,0,1
04.01.2019 15:00,91.6,0.45,2.1,729.7,84,4,-0.4,0,0,1
04.01.2019 18:00,90.49,0.45,1.3,729.8,87,2,-0.7,0,1,1.4
04.01.2019 21:00,92.05,0.47,1,731.5,90,0,-0.5,0,1,1.4
05.01.2019 0:00,93.92,0.46,-2.4,732.6,94,1,-3.3,0,1,1.4
05.01.2019 3:00,89.86,0.45,-2.2,735,96,2,-2.8,0,1,1.4
05.01.2019 6:00,89.76,0.45,1.7,735.2,78,4,-1.8,0,1,2.3
05.01.2019 9:00,88.37,0.45,0.6,737.1,79,3,-2.7,0,1,2.3
05.01.2019 12:00,91.73,0.45,1.7,736.4,76,1,-2.2,0,1,2.3
05.01.2019 15:00,89.67,0.45,0.5,736.6,87,1,-1.5,0,1,2.3
05.01.2019 18:00,89.79,0.45,-0.3,735.7,92,4,-1.4,1,1.4,2.3
05.01.2019 21:00,89.1,0.46,-0.5,734.2,92,4,-1.6,0,0.4,1.3
06.01.2019 0:00,91.99,0.46,-1.3,733,90,4,-2.7,0,0.4,1.3
06.01.2019 3:00,91.13,0.46,-0.7,731.2,93,6,-1.7,0,0.4,1.3
06.01.2019 6:00,88.75,0.44,-0.7,729.8,92,4,-1.8,0,1.3,1.3
06.01.2019 9:00,92.21,0.47,-0.6,729.7,94,4,-1.4,0,1.3,1.3
06.01.2019 12:00,90.48,0.46,-0.4,729.4,94,3,-1.3,0,1.3,1.3
06.01.2019 15:00,95.26,0.48,-0.1,729,93,3,-1.1,0,1.3,1.3
06.01.2019 18:00,92.01,0.45,-0.1,728.7,96,4,-0.7,0.4,1.3,1.3
06.01.2019 21:00,90.59,0.46,0.1,728.5,96,3,-0.4,0,0.9,0.9
07.01.2019 0:00,91.82,0.47,-0.6,727.7,97,5,-1,0,0.9,0.9
07.01.2019 3:00,93.29,0.45,-1.3,727.6,96,5,-1.9,0,0.9,0.9
07.01.2019 6:00,87.95,0.44,-1.8,727.4,92,5,-2.9,0.9,0.9,0.9
07.01.2019 9:00,88.75,0.45,-2.1,728.8,95,4,-2.8,0,0,0
07.01.2019 12:00,92.27,0.45,-1.7,730.6,92,3,-2.8,0,0,0
07.01.2019 15:00,90.37,0.45,-1.6,732,89,3,-3.2,0,0,0
07.01.2019 18:00,88.72,0.43,-2.9,734.2,94,2,-3.7,0,0,0
07.01.2019 21:00,84.65,0.44,-3.1,735.8,92,2,-4.3,0,0,0
08.01.2019 0:00,90.81,0.44,-3.4,736.6,95,2,-4.1,0,0,0
08.01.2019 3:00,86.27,0.44,-3.3,737,93,1,-4.3,0,0,0
08.01.2019 6:00,91.38,0.47,-3.2,736.3,94,1,-4,0,0,0
08.01.2019 9:00,90.84,0.45,-3.8,735.7,96,3,-4.4,0,0,0
08.01.2019 12:00,90.02,0.45,-2.5,734.7,92,4,-3.6,0,0,0
08.01.2019 15:00,91.35,0.46,-3,733.3,93,5,-4,0,0,0
08.01.2019 18:00,90.94,0.45,-4.1,732.9,96,3,-4.7,0,0,0
08.01.2019 21:00,89.57,0.45,-4.3,732.1,96,4,-4.9,0,0,0
09.01.2019 0:00,92.52,0.47,-4.6,730.2,96,5,-5.2,0,0,0
09.01.2019 3:00,92.74,0.45,-4.1,728.4,96,5,-4.7,0,0,0
09.01.2019 6:00,91.57,0.47,-3.1,727.9,96,2,-3.7,0,0,0
09.01.2019 9:00,92.08,0.47,-2.6,729.3,96,1,-3.2,0,0,0
09.01.2019 12:00,91.95,0.45,-1.4,730.6,95,2,-2.1,0,0,0
09.01.2019 15:00,92.14,0.46,-0.8,733.1,92,2,-1.9,0,0,0
09.01.2019 18:00,88.87,0.46,-1.3,?,88,3,-3.1,0,0,0
09.01.2019 21:00,92.53,0.44,-1.3,736.3,80,3,-4.3,0,0,0
10.01.2019 0:00,89.16,0.46,-4.3,737.9,86,2,-6.3,0,0,0
10.01.2019 3:00,91.44,0.45,-6.9,739.6,89,1,-8.4,0,0,0
10.01.2019 6:00,89.76,0.45,-8.3,740,90,0,-9.7,0,0,0
10.01.2019 9:00,90.33,0.45,-6.3,740.5,90,1,-7.7,0,0,0
10.01.2019 12:00,92.84,0.47,1.9,739.6,66,1,-3.9,0,0,0
10.01.2019 15:00,92.11,0.46,3,739.1,60,3,-4,0,0,0
10.01.2019 18:00,90.68,0.46,-0.7,738.8,87,3,-2.6,0,0,0
10.01.2019 21:00,92.59,0.46,-2.5,737.5,88,5,-4.2,0,0,0
11.01.2019 0:00,90.36,0.46,-5,737.2,94,4,-5.8,0,0,0
11.01.2019 3:00,89.38,0.44,-5.6,737.2,94,3,-6.4,0,0,0
11.01.2019 6:00,90.55,0.45,-5.6,737.2,94,3,-6.4,0,0,0
11.01.2019 9:00,89.03,0.45,-5.1,737.5,92,3,-6.2,0,0,0
11.01.2019 12:00,88.71,0.46,-3,735.8,86,4,-5.1,0,0,0
11.01.2019 15:00,90.9,0.45,-2.5,735.4,86,2,-4.6,0,0,0
11.01.2019 18:00,89.82,0.44,-3.4,735.1,92,2,-4.5,0,0,0
11.01.2019 21:00,88.46,0.45,-3.3,734.2,94,0,-4.2,0,0,0
12.01.2019 0:00,94.68,0.46,-4.1,732.5,96,0,-4.7,0,0,0
12.01.2019 3:00,89.98,0.45,-4.3,731.3,96,1,-4.9,0,0,0
12.01.2019 6:00,90.55,0.46,-4.5,730.5,95,2,-5.2,0,0,0
12.01.2019 9:00,89.79,0.45,-3.3,730.9,95,1,-4,0,0,0
12.01.2019 12:00,92.84,0.47,3.8,730.2,71,1,-1.1,0,0,0
12.01.2019 15:00,92.24,0.45,6.3,730.8,71,3,1.4,0,0,0
12.01.2019 18:00,93.67,0.45,2.7,728.4,83,3,0,0,0,0
12.01.2019 21:00,89.73,0.47,2.5,731.8,80,2,-0.6,0,0,0
13.01.2019 0:00,92.56,0.46,1.6,729.9,89,2,0,0,0,0
13.01.2019 3:00,92.37,0.45,2.1,728.2,85,5,-0.2,0,0,0
13.01.2019 6:00,90.62,0.46,1.8,727,81,4,-1.1,0,0,0
13.01.2019 9:00,91.26,0.46,1.7,727.9,82,1,-1.1,0,0,0
13.01.2019 12:00,91.28,0.45,5.6,727.4,65,2,-0.6,0,0,0
13.01.2019 15:00,93,0.46,3.4,727.6,74,3,-0.8,0,0,0
